genes	logFC	logCPM	F	PValue	FDR	sig
EVA1C	-1.24414758791412	3.80548363410348	15.5983666024009	0.000150748523812065	0.0115986253101206	Not Sig
CTXND1	2.64678212286129	-0.904566570449489	15.1448901093002	0.000150985660362276	0.0115986253101206	Up
RP11-254F7.2	1.54694212148561	0.860679730534185	15.5560883582551	0.000154311352710195	0.0118021057347114	Not Sig
STPG3-AS1	1.64018624693721	1.65326901864767	15.5452990277594	0.000154988084255586	0.0118021057347114	Not Sig
LINC01342	2.01803176508129	-1.20873071462095	15.3202287758046	0.000155679826859944	0.0118032383512335	Up
RP4-591C20.9	0.875611141272388	2.98976310860534	15.4835037244284	0.000158809121052024	0.0119698472677075	Not Sig
SLC7A2	-2.36364700618879	6.65456682409226	15.4771420192465	0.000159250175829118	0.0119698472677075	Down
HNRNPA1P10	1.21842162751688	1.10374127746842	15.4686595710098	0.000160165129767365	0.0119869507849069	Not Sig
ARFGAP2	0.424828966268521	5.86733845842811	15.4166375396389	0.00016368926691922	0.0121604960983843	Not Sig
BCL10	-0.889153116701787	4.89997164759879	15.4141171957765	0.000163878689248785	0.0121604960983843	Not Sig
CD55	-1.51263842689336	7.54669446350248	15.3974732940736	0.000165121814603122	0.012170067434477	Not Sig
REX1BD	0.824126034442408	4.65859424393076	15.3859654390126	0.000165990149852201	0.012170067434477	Not Sig
RP11-111F5.4	0.984192199774357	1.75529544721072	15.3859710921727	0.000166101390607038	0.012170067434477	Not Sig
ACTN4	-0.488095590894991	9.58737386455683	15.3088606414511	0.000171914524526179	0.012543286521705	Not Sig
RPL10P19	1.87636186837555	1.66944387161972	15.2750872661893	0.000175317321252004	0.0127382643666352	Not Sig
COPB2	-0.544852582956814	7.36250866306815	15.2174503502486	0.000179223178256461	0.012968023993511	Not Sig
PRKAG2	-0.789339942875442	3.58820618388034	15.1859273142401	0.000181830950441485	0.0131023475776802	Not Sig
ESPL1	1.13145897251189	4.41059588744912	15.1665168326761	0.000183439324729562	0.0131547700915725	Not Sig
STBD1	-1.23232300400704	3.88138123699798	15.1591565190649	0.000184067203942177	0.0131547700915725	Not Sig
ZNF561-AS1	0.93729101604495	2.13140802214366	15.1496237800752	0.000184913517239162	0.0131613139331286	Not Sig
ARHGEF5	-0.854134953020756	5.21506005050331	15.124578633957	0.000186977797982023	0.0132523109846317	Not Sig
DTL	1.59629562152206	3.53931548571478	15.1137954158253	0.000187937318604485	0.0132523109846317	Not Sig
JRK	0.819073918277058	3.61824264869008	15.106826363643	0.000188511410931669	0.0132523109846317	Not Sig
